airline_key,airline_id,airline_code,airline_name,airline_country,airline_active,comparison_threshold_20,comparison_threshold_50,comparison_threshold_100,dashboard_default_eligible,non_codeshare_route_presence_count,all_listed_route_presence_count,route_presence_uplift,non_codeshare_airport_coverage,all_listed_airport_coverage,airport_coverage_uplift,non_codeshare_country_coverage,all_listed_country_coverage,country_coverage_uplift,non_codeshare_top1_origin_share,all_listed_top1_origin_share,top1_origin_share_difference,non_codeshare_origin_airport_hhi,all_listed_origin_airport_hhi,origin_hhi_difference,non_codeshare_effective_hubs,all_listed_effective_hubs,effective_hubs_difference
id:3320,3320,LH,Lufthansa,Germany,Y,True,True,True,True,507,923,416,170,248,78,73,96,23,0.282051282051282,0.185265438786566,-0.0967858432647165,0.107835471058047,0.0593770138121839,-0.0484584572458635,9.27338648580396,16.8415340515963,7.56814756579237
id:4611,4611,ZH,Shenzhen Airlines,China,Y,True,True,True,True,397,797,400,66,112,46,8,9,1,0.123425692695214,0.101631116687578,-0.0217945760076357,0.0376310997468419,0.0324255481266796,-0.00520555162016231,26.5737649637498,30.8398795941157,4.26611463036587
id:330,330,AC,Air Canada,Canada,Y,True,True,True,True,321,705,384,104,197,93,43,68,25,0.236760124610592,0.164539007092199,-0.0722211175183933,0.0809095408623752,0.0453317237563503,-0.0355778171060249,12.3594818279957,22.059606764014,9.70012493601835
id:439,439,AS,Alaska Airlines,ALASKA,Y,True,True,True,True,238,530,292,68,137,69,3,3,0,0.172268907563025,0.130188679245283,-0.0420802283177422,0.0524680460419462,0.0418440726237095,-0.0106239734182367,19.0592193808883,23.8982474051387,4.83902802425039
id:321,321,AM,AeroMéxico,Mexico,Y,True,True,True,True,161,431,270,67,133,66,21,27,6,0.322981366459627,0.180974477958237,-0.142006888501391,0.115620539331044,0.0530520399868648,-0.0625684993441795,8.64898231564898,18.8494165398275,10.2004342241785
id:4089,4089,QF,Qantas,Australia,Y,True,True,True,True,175,430,255,48,123,75,17,37,20,0.177142857142857,0.106976744186047,-0.0701661129568106,0.0714775510204081,0.0380638182801514,-0.0334137327402567,13.9904065783463,26.2716680875249,12.2812615091786
id:324,324,NH,All Nippon Airways,Japan,Y,True,True,True,True,297,541,244,83,119,36,17,27,10,0.178451178451178,0.11090573012939,-0.0675454483217884,0.0606400707410809,0.0389263395984023,-0.0217137311426785,16.4907459338194,25.6895462125867,9.19880027876728
id:491,491,OS,Austrian Airlines,Austria,Y,False,False,False,False,6,240,234,4,109,105,4,53,49,0.5,0.45,-0.05,0.333333333333333,0.206284722222222,-0.127048611111111,3,4.84766874263592,1.84766874263592
id:5360,5360,VA,Virgin Australia,Australia,Y,True,True,False,True,73,290,217,32,86,54,8,24,16,0.178082191780822,0.117241379310345,-0.0608408124704771,0.0673672358791518,0.0487039239001189,-0.0186633119790329,14.8440111420613,20.5322265625,5.68821542043871
id:1767,1767,CZ,China Southern Airlines,China,Y,True,True,True,True,1232,1446,214,183,188,5,39,39,0,0.0909090909090909,0.0781466113416321,-0.0127624795674588,0.0239329461123292,0.0215274071268286,-0.00240553898550061,41.7834058250289,46.4524126899493,4.66900686492044
id:1758,1758,MU,China Eastern Airlines,China,Y,True,True,True,True,1042,1251,209,188,217,29,33,34,1,0.0921305182341651,0.0863309352517986,-0.00579958298236651,0.0260277555711923,0.0230485475728131,-0.00297920799837922,38.4205237084218,43.3866818219622,4.96615811354045
id:2987,2987,JL,Japan Airlines,Japan,Y,True,True,True,True,186,386,200,72,103,31,23,27,4,0.231182795698925,0.126943005181347,-0.104239790517578,0.0968898138513123,0.0459743885741899,-0.0509154252771224,10.3210023866348,21.7512408759124,11.4302384892776
id:1355,1355,BA,British Airways,United Kingdom,Y,True,True,True,True,370,547,177,174,202,28,82,92,10,0.345945945945946,0.235831809872029,-0.110114136073917,0.133937180423667,0.0671537286645789,-0.066783451759088,7.46618673647469,14.8912058925994,7.42501915612472
id:241,241,S2,Air Sahara,India,Y,False,False,False,False,1,168,167,2,49,47,1,1,0,1,0.166666666666667,-0.833333333333333,1,0.0708616780045352,-0.929138321995465,1,14.112,13.112
id:3200,3200,LA,LAN Airlines,Chile,Y,True,True,True,True,125,285,160,52,91,39,17,21,4,0.232,0.12280701754386,-0.10919298245614,0.07712,0.0445798707294552,-0.0325401292705448,12.9668049792531,22.4316487158244,9.46484373657125
id:16726,16726,7H,Era Alaska,United States,Y,True,False,False,False,24,178,154,13,76,63,1,1,0,0.416666666666667,0.0786516853932584,-0.338014981273408,0.208333333333333,0.0256280772629718,-0.182705256070361,4.8,39.0197044334975,34.2197044334975
id:2350,2350,AY,Finnair,Finland,Y,True,True,True,True,174,328,154,79,122,43,32,41,9,0.281609195402299,0.222560975609756,-0.0590482197925427,0.0999471528603514,0.0643776026174896,-0.0355695502428619,10.0052875082617,15.5333525844643,5.52806507620261
id:345,345,NZ,Air New Zealand,New Zealand,Y,True,True,False,True,80,233,153,31,71,40,17,21,4,0.275,0.167381974248927,-0.107618025751073,0.105,0.0552413932840907,-0.0497586067159093,9.52380952380952,18.1023674558186,8.57855793200908
id:3378,3378,MH,Malaysia Airlines,Malaysia,Y,True,True,True,True,188,330,142,79,109,30,35,41,6,0.345744680851064,0.206060606060606,-0.139684074790458,0.130885015844273,0.0567309458218549,-0.0741540700224185,7.64029399048854,17.6270637746844,9.98676978419582
id:5347,5347,VS,Virgin Atlantic Airways,United Kingdom,Y,True,True,False,True,71,195,124,35,80,45,17,21,4,0.28169014084507,0.271794871794872,-0.00989526905019866,0.108510216226939,0.10043392504931,-0.00807629117762942,9.21572212065814,9.95679497250589,0.741072851847756
id:3000,3000,9W,Jet Airways,India,Y,True,True,True,True,157,276,119,49,73,24,18,21,3,0.229299363057325,0.177536231884058,-0.0517631311732669,0.0858046979593493,0.0633270321361059,-0.0224776658232434,11.6543735224586,15.7910447761194,4.13667125366077
id:214,214,AB,Air Berlin,Germany,Y,True,True,True,True,682,798,116,117,133,16,35,42,7,0.0997067448680352,0.0889724310776942,-0.010734313790341,0.0342704311108436,0.0310864881502001,-0.00318394296064351,29.1796737766625,32.1683168316832,2.98864305502069
id:4951,4951,TK,Turkish Airlines,Turkey,Y,True,True,True,True,534,650,116,239,255,16,104,110,6,0.402621722846442,0.330769230769231,-0.0718524920772112,0.16550239167333,0.116856804733728,-0.0486455869396019,6.04220875535026,8.55748197358827,2.51527321823801
id:2220,2220,ET,Ethiopian Airlines,Ethiopia,Y,True,True,True,True,216,331,115,94,120,26,61,76,15,0.287037037037037,0.187311178247734,-0.0997258587893029,0.0901920438957476,0.0494245214994387,-0.040767522396309,11.0874524714829,20.2328716528163,9.14541918133337
id:4559,4559,LX,Swiss International Air Lines,Switzerland,Y,True,True,True,True,178,290,112,74,103,29,39,50,11,0.365168539325843,0.324137931034483,-0.04103060829136,0.15402095694988,0.124114149821641,-0.0299068071282391,6.49262295081967,8.05709906112282,1.56447611030315
id:4305,4305,SA,South African Airways,South Africa,Y,True,True,False,True,91,202,111,45,78,33,31,42,11,0.406593406593407,0.336633663366337,-0.0699597432270699,0.175703417461659,0.126752279188315,-0.0489511382733443,5.6914089347079,7.88940448569219,2.19799555098428
id:4319,4319,SK,Scandinavian Airlines System,Sweden,Y,True,True,True,True,405,504,99,104,128,24,31,42,11,0.17037037037037,0.160714285714286,-0.00965608465608464,0.0692882182594117,0.062389770723104,-0.00689844753630765,14.4324681038275,16.0282685512368,1.59580044740922
id:4435,4435,SQ,Singapore Airlines,Singapore,Y,True,True,True,True,132,210,78,65,102,37,36,38,2,0.401515151515151,0.414285714285714,0.0127705627705628,0.167584940312213,0.175691609977324,0.00810666966511137,5.96712328767123,5.69179143004646,-0.275331857624773
id:3290,3290,JT,Lion Mentari Airlines,Indonesia,Y,True,True,True,True,168,243,75,39,60,21,5,5,0,0.178571428571429,0.123456790123457,-0.0551146384479718,0.066609977324263,0.0440142932141103,-0.0225956841101527,15.0127659574468,22.7198922662563,7.70712630880945
id:3463,3463,IG,Meridiana,Italy,Y,True,True,True,True,100,173,73,33,44,11,17,19,2,0.1,0.0982658959537572,-0.00173410404624277,0.0576,0.0469444351632196,-0.0106555648367804,17.3611111111111,21.3017793594306,3.9406682483195
id:4869,4869,TP,TAP Portugal,Portugal,Y,True,True,True,True,156,229,73,68,85,17,34,37,3,0.397435897435897,0.358078602620087,-0.0393572948158101,0.1689677843524,0.141663965218054,-0.0273038191343452,5.91828793774319,7.05895813703056,1.14067019928737
id:218,218,AI,Air India Limited,India,Y,True,True,True,True,306,367,61,89,100,11,23,31,8,0.189542483660131,0.17983651226158,-0.00970597139855034,0.0595283865180059,0.0560179376192562,-0.00351044889874969,16.7987082884822,17.8514247846256,1.05271649614334
id:3776,3776,OA,Olympic Airlines,Greece,Y,True,True,False,True,54,110,56,26,47,21,6,10,4,0.314814814814815,0.390909090909091,0.0760942760942761,0.122770919067215,0.164462809917355,0.0416918908501401,8.14525139664804,6.08040201005025,-2.0648493865978
id:2421,2421,BE,Flybe,United Kingdom,Y,True,True,True,True,213,268,55,60,70,10,15,15,0,0.103286384976526,0.082089552238806,-0.0211968327377199,0.0473671449668276,0.0382044998886166,-0.00916264507821096,21.1116798510935,26.1749271137026,5.0632472626091
id:837,837,EI,Aer Lingus,Ireland,Y,True,True,True,True,172,226,54,67,83,16,22,25,3,0.36046511627907,0.336283185840708,-0.0241819304383618,0.142644672796106,0.127339650716579,-0.0153050220795267,7.01042654028436,7.8530135301353,0.842586989850939
id:2222,2222,EY,Etihad Airways,United Arab Emirates,Y,True,True,True,True,174,226,52,84,105,21,55,61,6,0.436781609195402,0.353982300884956,-0.0827993083104466,0.195468357775135,0.131881901480147,-0.063586456294988,5.11591753970936,7.58254156769596,2.46662402798659
id:1531,1531,SN,Brussels Airlines,Belgium,Y,True,True,True,True,138,190,52,68,93,25,36,50,14,0.442028985507246,0.442105263157895,7.62776506483265e-05,0.200798151648813,0.199390581717452,-0.00140756993136162,4.98012552301255,5.01528202278411,0.0351564997715519
id:412,412,AR,Aerolineas Argentinas,Argentina,Y,True,True,True,True,104,154,50,40,56,16,13,13,0,0.259615384615385,0.272727272727273,0.0131118881118881,0.112056213017752,0.107775341541575,-0.00428087147617619,8.92409240924092,9.27856025039124,0.354467841150313
id:4547,4547,WN,Southwest Airlines,United States,Y,True,True,True,True,1098,1146,48,89,95,6,2,7,5,0.0564663023679417,0.0541012216404887,-0.00236508072745306,0.0249219478369349,0.0242333147544079,-0.000688633082526927,40.1252745789789,41.2655061899076,1.14023161092873
id:4304,4304,S4,SATA International,Portugal,Y,True,False,False,False,35,81,46,15,28,13,9,11,2,0.257142857142857,0.308641975308642,0.0514991181657848,0.139591836734694,0.131229995427526,-0.00836184130716763,7.16374269005848,7.62020905923345,0.456466369174973
id:18553,18553,W2,Maastricht Airlines,Netherlands,Y,False,False,False,False,18,62,44,14,36,22,9,16,7,0.166666666666667,0.112903225806452,-0.053763440860215,0.0864197530864197,0.0431841831425598,-0.0432355699438599,11.5714285714286,23.1566265060241,11.5851979345955
id:515,515,AV,Avianca - Aerovias Nacionales de Colombia,AVIANCA,Y,True,True,True,True,243,286,43,69,83,14,25,26,1,0.205761316872428,0.216783216783217,0.0110218999107888,0.0712120442344494,0.0709570150129591,-0.000255029221490302,14.0425683709869,14.0930392832529,0.050470912266011
id:4329,4329,S7,S7 Airlines,Russia,Y,True,True,True,True,242,281,39,91,99,8,26,31,5,0.28099173553719,0.281138790035587,0.000147054498397081,0.0964073492247797,0.0958067906941401,-0.000600558530639589,10.3726532058094,10.4376734963648,0.0650202905554167
id:3342,3342,MJ,L,Argentina,Y,False,False,False,False,14,52,38,9,26,17,7,14,7,0.5,0.480769230769231,-0.0192307692307692,0.285714285714286,0.242603550295858,-0.0431107354184278,3.5,4.1219512195122,0.621951219512197
id:5416,5416,WS,WestJet,Canada,Y,True,True,True,True,305,341,36,76,82,6,18,18,0,0.157377049180328,0.161290322580645,0.00391327340031727,0.0599946251007794,0.0566128602265202,-0.00338176487425913,16.6681598279878,17.6638310800547,0.995671252066874
id:1889,1889,CM,Copa Airlines,Panama,Y,True,True,True,True,149,184,35,64,70,6,28,28,0,0.409395973154362,0.353260869565217,-0.056135103589145,0.177784784469168,0.139354914933837,-0.0384298695353306,5.62477831264251,7.17592200084782,1.5511436882053
id:28,28,OZ,Asiana Airlines,Republic of Korea,Y,True,True,True,True,227,260,33,97,105,8,31,35,4,0.33920704845815,0.307692307692308,-0.0315147407658421,0.125152826563683,0.10585798816568,-0.0192948383980021,7.99023104357265,9.44661822247065,1.45638717889801
id:1317,1317,TS,Air Transat,Canada,Y,True,True,True,True,107,138,31,38,42,4,16,16,0,0.196261682242991,0.195652173913043,-0.000609508329947162,0.0802690191283081,0.0789750052509977,-0.00129401387731044,12.4581066376496,12.6622340425532,0.20412740490357
id:2660,2660,HU,Hainan Airlines,China,Y,True,True,True,True,523,553,30,101,106,5,22,24,2,0.108986615678776,0.106690777576854,-0.00229583810192277,0.0307572506023127,0.0294595646302104,-0.00129768597210238,32.5126589801498,33.9448329448329,1.43217396468318
id:4940,4940,TG,Thai Airways International,Thailand,Y,True,True,True,True,162,191,29,77,89,12,40,46,6,0.444444444444444,0.403141361256544,-0.0413030831878999,0.202789208962049,0.16849867054083,-0.034290538421219,4.93122886133033,5.93476492598015,1.00353606464983
id:2468,2468,F9,Frontier Airlines,United States,Y,True,True,True,True,192,220,28,70,83,13,5,5,0,0.3125,0.295454545454545,-0.0170454545454545,0.111545138888889,0.0988429752066116,-0.0127021636822773,8.96498054474709,10.1170568561873,1.1520763114402
id:879,879,FJ,Air Pacific,Fiji,Y,True,False,False,False,38,66,28,17,25,8,11,11,0,0.342105263157895,0.287878787878788,-0.0542264752791068,0.153739612188366,0.131313131313131,-0.0224264808752343,6.50450450450451,7.61538461538461,1.11088011088011
id:4867,4867,JJ,TAM Brazilian Airlines,Brazil,Y,True,True,True,True,305,332,27,64,74,10,17,18,1,0.154098360655738,0.150602409638554,-0.00349595101718347,0.0542542327331362,0.0500616925533459,-0.00419254017979033,18.4317416286903,19.975353388909,1.54361176021871
id:3386,3386,TF,Malmö Aviation,Sweden,Y,False,False,False,False,10,36,26,6,17,11,2,5,3,0.4,0.361111111111111,-0.0388888888888889,0.24,0.162037037037037,-0.077962962962963,4.16666666666667,6.17142857142857,2.00476190476191
id:4091,4091,QR,Qatar Airways,Qatar,Y,True,True,True,True,251,276,25,127,133,6,71,71,0,0.442231075697211,0.402173913043478,-0.0400571626537329,0.198266694179457,0.165695232094098,-0.0325714620853596,5.04371147226003,6.0351766756457,0.99146520338567
id:130,130,SU,Aeroflot Russian Airlines,Russia,Y,True,True,True,True,448,473,25,148,155,7,56,57,1,0.28125,0.276955602536998,-0.00429439746300209,0.101911272321429,0.0985612057444498,-0.00335006657697878,9.81245722108145,10.1459797741599,0.333522553078447
id:3737,3737,DY,Norwegian Air Shuttle,Norway,Y,True,True,True,True,552,576,24,97,102,5,34,36,2,0.128623188405797,0.128472222222222,-0.00015096618357488,0.041896397815585,0.0421489197530864,0.00025252193750145,23.8684004386652,23.7254004576659,-0.142999980999296
id:2520,2520,GA,Garuda Indonesia,Indonesia,Y,True,True,True,True,224,248,24,66,69,3,14,17,3,0.200892857142857,0.189516129032258,-0.0113767281105991,0.0674027423469388,0.0636056191467222,-0.00379712320021662,14.836191602602,15.721881390593,0.885689787991039
id:3210,3210,LO,LOT Polish Airlines,Poland,Y,True,True,False,True,96,120,24,49,51,2,33,34,1,0.5,0.416666666666667,-0.0833333333333333,0.255208333333333,0.184305555555556,-0.0709027777777775,3.91836734693878,5.4257724189902,1.50740507205142
id:1868,1868,DE,Condor Flugdienst,Germany,Y,True,True,True,True,311,334,23,60,65,5,29,30,1,0.135048231511254,0.125748502994012,-0.00929972851724206,0.0444681093040808,0.0405715515077629,-0.0038965577963179,22.4880260404557,24.647812638091,2.15978659763532
id:3197,3197,LR,LACSA,Costa Rica,Y,False,False,False,False,2,24,22,4,11,7,1,3,2,0.5,0.416666666666667,-0.0833333333333333,0.5,0.208333333333333,-0.291666666666667,2,4.8,2.8
id:1623,1623,5T,Canadian North,Canada,Y,True,False,False,False,44,65,21,19,27,8,1,1,0,0.159090909090909,0.123076923076923,-0.036013986013986,0.0836776859504132,0.0603550295857988,-0.0233226563646144,11.9506172839506,16.5686274509804,4.61801016702977
id:3392,3392,AE,Mandarin Airlines,Taiwan,Y,True,False,False,False,36,56,20,20,25,5,6,6,0,0.277777777777778,0.178571428571429,-0.0992063492063492,0.114197530864198,0.0816326530612245,-0.0325648778029731,8.75675675675675,12.25,3.49324324324325
id:16120,16120,Z6,ZABAIKAL AIRLINES,Russia,Y,False,False,False,False,0,20,20,0,10,10,0,6,6,,0.35,,,0.18,,,5.55555555555556,
id:2183,2183,EK,Emirates,United Arab Emirates,Y,True,True,True,True,269,287,18,126,135,9,74,74,0,0.442379182156134,0.414634146341463,-0.0277450358146704,0.198739652575282,0.175854993990458,-0.0228846585848248,5.03170850427647,5.6865032792544,0.654794774977929
id:5067,5067,UN,Transaero Airlines,Russia,Y,True,True,True,True,282,300,18,101,107,6,36,38,2,0.223404255319149,0.223333333333333,-7.09219858155974e-05,0.0877219455761783,0.0841333333333333,-0.00358861224284494,11.3996559633028,11.8858954041204,0.486239440817695
id:3126,3126,KQ,Kenya Airways,Kenya,Y,True,True,True,True,125,142,17,53,60,7,40,44,4,0.36,0.352112676056338,-0.00788732394366198,0.139328,0.132612576869669,-0.00671542313033127,7.1773082223243,7.54076290201945,0.363454679695146
id:90,90,UX,Air Europa,Spain,Y,True,True,True,True,141,158,17,53,55,2,23,25,2,0.283687943262411,0.272151898734177,-0.0115360445282341,0.0969267139479905,0.0913315173850345,-0.00559519656295605,10.3170731707317,10.9491228070175,0.632049636285831
id:5309,5309,VN,Vietnam Airlines,Vietnam,Y,True,True,True,True,192,209,17,50,55,5,18,21,3,0.203125,0.205741626794258,0.00261662679425836,0.0921766493055556,0.0894439229871111,-0.00273272631844446,10.8487345497351,11.1801894036345,0.331454853899363
id:9082,9082,B7,Uni Air,Taiwan,Y,True,False,False,False,34,50,16,19,22,3,3,3,0,0.205882352941176,0.2,-0.00588235294117645,0.100346020761246,0.0912,-0.00914602076124567,9.96551724137931,10.9649122807018,0.999395039322442
id:2091,2091,BR,EVA Air,Taiwan,Y,True,True,True,True,102,118,16,51,54,3,21,21,0,0.401960784313726,0.364406779661017,-0.0375540046527086,0.170511341791619,0.146078713013502,-0.0244326287781168,5.86471251409244,6.84562438544739,0.98091187135495
id:1756,1756,CI,China Airlines,Taiwan,Y,True,True,True,True,154,170,16,68,73,5,26,27,1,0.331168831168831,0.305882352941176,-0.0252864782276547,0.121942992072862,0.106712802768166,-0.0152301893046961,8.20055325034578,9.37094682230869,1.1703935719629
id:1539,1539,NT,Binter Canarias,Spain,Y,True,False,False,False,30,46,16,10,18,8,3,7,4,0.266666666666667,0.326086956521739,0.0594202898550725,0.148888888888889,0.149338374291115,0.000449485402226418,6.71641791044776,6.69620253164557,-0.0202153788021917
id:3163,3163,KE,Korean Air,Republic of Korea,Y,True,True,True,True,278,292,14,112,118,6,43,46,3,0.330935251798561,0.318493150684932,-0.0124421011136296,0.120878836499146,0.112521110902608,-0.00835772559653761,8.27274673517448,8.88722117990411,0.614474444729623
id:240,240,AP,Air One,Italy,Y,True,True,False,True,76,88,12,24,27,3,11,11,0,0.197368421052632,0.181818181818182,-0.0155502392344498,0.0841412742382271,0.0751549586776859,-0.00898631556054121,11.8847736625514,13.3058419243986,1.42106826184719
id:1422,1422,PG,Bangkok Airways,Thailand,Y,True,True,False,True,63,75,12,28,30,2,12,14,2,0.365079365079365,0.333333333333333,-0.0317460317460317,0.160997732426304,0.138133333333333,-0.0228643990929705,6.2112676056338,7.23938223938224,1.02811463374844
id:1908,1908,SS,Corsairfly,France,Y,False,False,False,False,19,30,11,10,15,5,10,13,3,0.368421052631579,0.3,-0.0684210526315789,0.185595567867036,0.137777777777778,-0.0478177900892582,5.38805970149254,7.25806451612903,1.8700048146365
id:4609,4609,FM,Shanghai Airlines,China,Y,True,True,True,True,179,189,10,71,72,1,7,7,0,0.217877094972067,0.206349206349206,-0.0115278886228607,0.0925376860896976,0.0863637636124408,-0.00617392247725673,10.8064080944351,11.5789303079417,0.77252221350658
id:2143,2143,MS,Egyptair,Egypt,Y,True,True,True,True,195,205,10,80,84,4,52,55,3,0.358974358974359,0.346341463414634,-0.0126328955597249,0.138145956607495,0.129470553242118,-0.00867540336537728,7.23872073101085,7.72376401396802,0.485043282957169
id:1946,1946,OK,Czech Airlines,Czech Republic,Y,True,True,True,True,101,111,10,49,54,5,24,29,5,0.435643564356436,0.441441441441441,0.00579787708500579,0.197333594745613,0.201525850174499,0.00419225542888571,5.0675608544461,4.96214256947241,-0.105418284973689
id:1925,1925,OU,Croatia Airlines,Croatia,Y,True,True,True,True,102,112,10,30,32,2,16,17,1,0.196078431372549,0.196428571428571,0.000350140056022408,0.0903498654363706,0.087531887755102,-0.00281797768126861,11.068085106383,11.4244080145719,0.356322908188973
id:4349,4349,UL,SriLankan Airlines,Sri Lanka,Y,True,True,False,True,79,89,10,38,43,5,22,26,4,0.405063291139241,0.415730337078652,0.0106670459394112,0.176093574747637,0.182931448049489,0.00683787330185212,5.67879890809827,5.46652864044168,-0.212270267656588
id:96,96,A3,Aegean Airlines,Greece,Y,True,True,True,True,213,222,9,75,79,4,26,29,3,0.295774647887324,0.292792792792793,-0.00298185509453114,0.104763164275166,0.103116630143657,-0.00164653413150874,9.54533978539869,9.69775678866588,0.152417003267189
id:503,503,5N,Aeroflot-Nord,Russia,Y,False,False,False,False,14,22,8,6,9,3,1,2,1,0.214285714285714,0.272727272727273,0.0584415584415584,0.183673469387755,0.161157024793388,-0.0225164445943667,5.44444444444444,6.20512820512821,0.760683760683762
id:1680,1680,CX,Cathay Pacific,Hong Kong SAR of China,Y,True,True,True,True,203,211,8,94,99,5,35,36,1,0.413793103448276,0.402843601895735,-0.0109495015525413,0.176539105535199,0.167628759461827,-0.00891034607337152,5.66446735395189,5.96556344633525,0.301096092383361
id:319,319,HM,Air Seychelles,Seychelles,Y,False,False,False,False,2,10,8,2,6,4,1,5,4,0.5,0.4,-0.1,0.5,0.24,-0.26,2,4.16666666666667,2.16666666666667
code:P1,,P1,,,,False,False,False,False,2,10,8,2,6,4,1,1,0,0.5,0.3,-0.2,0.5,0.2,-0.3,2,5,3
id:3952,3952,PR,Philippine Airlines,Philippines,Y,True,True,True,True,136,144,8,64,67,3,19,20,1,0.441176470588235,0.4375,-0.00367647058823528,0.200692041522491,0.197434413580247,-0.00325762794224435,4.98275862068965,5.06497313141182,0.0822145107221646
id:5282,5282,PS,Ukraine International Airlines,Ukraine,Y,True,True,True,True,119,127,8,50,51,1,28,29,1,0.411764705882353,0.393700787401575,-0.0180639184807781,0.180142645293411,0.166594333188666,-0.0135483121047449,5.55115640925128,6.00260513583922,0.451448726587946
id:4533,4533,SV,Saudi Arabian Airlines,Saudi Arabia,Y,True,True,True,True,366,374,8,89,89,0,37,37,0,0.221311475409836,0.216577540106952,-0.00473393530288418,0.0901788647018424,0.0878778346535503,-0.00230103004829213,11.0890728476821,11.379433778067,0.290360930384919
id:2622,2622,TA,Grupo TACA,Costa Rica,Y,False,False,False,False,6,14,8,4,8,4,4,6,2,0.333333333333333,0.285714285714286,-0.0476190476190476,0.277777777777778,0.163265306122449,-0.114512471655329,3.6,6.125,2.525
id:3754,3754,XY,Nas Air,Saudi Arabia,Y,True,True,True,True,102,110,8,29,30,1,12,12,0,0.245098039215686,0.236363636363636,-0.00873440285204991,0.108227604767397,0.10396694214876,-0.00426066261863682,9.23978685612789,9.61844197138315,0.37865511525526
id:3865,3865,LW,Pacific Wings,United States,Y,False,False,False,False,4,10,6,3,8,5,1,1,0,0.5,0.2,-0.3,0.375,0.14,-0.235,2.66666666666667,7.14285714285714,4.47619047619048
id:1066,1066,MD,Air Madagascar,Madagascar,Y,True,True,False,True,69,75,6,22,25,3,9,12,3,0.27536231884058,0.253333333333333,-0.0220289855072464,0.109010712035287,0.0965333333333333,-0.0124773787019534,9.17341040462428,10.3591160220994,1.18570561747517
id:4259,4259,RJ,Royal Jordanian,Jordan,Y,True,True,True,True,112,118,6,55,57,2,36,38,2,0.446428571428571,0.432203389830508,-0.014225181598063,0.205994897959184,0.194340706693479,-0.0116541912657049,4.85448916408668,5.14560236511456,0.291113201027875
id:5179,5179,RO,Tarom,Romania,Y,True,True,False,True,86,92,6,40,41,1,25,25,0,0.395348837209302,0.380434782608696,-0.0149140546006066,0.169821525148729,0.160207939508507,-0.00961358564022238,5.88853503184713,6.24188790560472,0.353352873757585
id:225,225,TN,Air Tahiti Nui,France,Y,False,False,False,False,11,17,6,8,11,3,7,8,1,0.272727272727273,0.235294117647059,-0.0374331550802139,0.173553719008264,0.134948096885813,-0.0386056221224513,5.76190476190476,7.41025641025641,1.64835164835165
id:5496,5496,IY,Yemenia,Yemen,Y,True,True,False,True,91,96,5,27,30,3,19,20,1,0.186813186813187,0.197916666666667,0.0111034798534798,0.0737833594976452,0.0779079861111111,0.00412462661346588,13.5531914893617,12.8356545961003,-0.717536893261419
id:502,502,MO,Abu Dhabi Amiri Flight,United Arab Emirates,Y,True,False,False,False,47,52,5,14,18,4,1,1,0,0.191489361702128,0.192307692307692,0.00081833060556466,0.100950656405613,0.091715976331361,-0.00923468007425243,9.90582959641256,10.9032258064516,0.997396210039055
id:567,567,TX,Air Caraïbes,France,Y,True,False,False,False,23,28,5,10,13,3,8,11,3,0.217391304347826,0.25,0.0326086956521739,0.141776937618147,0.130102040816327,-0.0116748968018209,7.05333333333334,7.68627450980392,0.632941176470587
id:3201,3201,4M,LAN Argentina,Argentina,Y,False,False,False,False,6,10,4,3,5,2,3,3,0,0.333333333333333,0.4,0.0666666666666667,0.333333333333333,0.26,-0.0733333333333333,3,3.84615384615385,0.846153846153845
id:4248,4248,AT,Royal Air Maroc,Morocco,Y,True,True,True,True,234,238,4,82,84,2,47,49,2,0.311965811965812,0.310924369747899,-0.0010414422179128,0.108116005551903,0.107195819504272,-0.000920186047630681,9.24932432432432,9.32872200263505,0.0793976783107215
id:333,333,BT,Air Baltic,Latvia,Y,True,True,True,True,108,112,4,53,54,1,31,32,1,0.453703703703704,0.446428571428571,-0.00727513227513227,0.212620027434842,0.206313775510204,-0.0063062519246381,4.70322580645161,4.84698608964451,0.143760283192899
id:1936,1936,CU,Cubana de Aviación,Cuba,Y,True,True,False,True,55,59,4,24,25,1,13,14,1,0.309090909090909,0.305084745762712,-0.0040061633281972,0.123305785123967,0.120367710428038,-0.00293807469592899,8.10991957104558,8.30787589498807,0.197956323942488
id:2420,2420,F7,Flybaboo,Switzerland,Y,True,False,False,False,34,38,4,18,20,2,7,7,0,0.264705882352941,0.236842105263158,-0.0278637770897833,0.112456747404844,0.0955678670360111,-0.0168888803688333,8.89230769230769,10.463768115942,1.57146042363434
id:2688,2688,HA,Hawaiian Airlines,United States,Y,True,True,False,True,70,74,4,31,31,0,9,9,0,0.4,0.378378378378378,-0.0216216216216216,0.182448979591837,0.16581446311176,-0.0166345164800764,5.48098434004474,6.03083700440529,0.549852664360547
id:197,197,J2,Azerbaijan Airlines,Azerbaijan,Y,True,True,False,True,50,54,4,25,27,2,16,18,2,0.48,0.481481481481481,0.00148148148148147,0.2424,0.242798353909465,0.00039835390946491,4.12541254125412,4.11864406779661,-0.0067684734575133
id:2056,2056,KA,Dragonair,DRAGON,Y,True,True,False,True,92,96,4,47,49,2,16,17,1,0.489130434782609,0.489583333333333,0.000452898550724612,0.245037807183365,0.245225694444444,0.000187887261079739,4.08100289296047,4.07787610619469,-0.00312678676577516
